,bath,balcony,total_sqft_new,area_type_sq_feet,availability_maped,location_maped,size_sqft,society_maped
3861,4.0,3.0,2690.0,1300.0,30,923,1800.0,991.0
3862,,,4303.5,1300.0,82,621,640.0,1677.0
3863,2.0,1.0,1295.0,1300.0,36,277,1350.0,1991.0
3864,2.0,1.0,1310.0,1100.0,33,564,1350.0,
3865,2.0,1.0,1132.0,1300.0,65,1296,900.0,1635.0
3866,3.0,2.0,2350.0,1100.0,82,72,1350.0,2250.0
3867,4.0,,2400.0,1500.0,82,60,640.0,
3868,3.0,2.0,1645.0,1300.0,42,525,1350.0,1800.0
3869,2.0,1.0,1200.0,1300.0,37,1296,900.0,
3870,4.0,0.0,3000.0,1500.0,82,1296,640.0,
3871,3.0,2.0,1937.0,1300.0,82,820,1350.0,1663.0
3872,2.0,2.0,1015.0,1300.0,82,406,900.0,2752.0
3873,2.0,2.0,1080.0,1300.0,82,867,900.0,
3874,2.0,2.0,1350.0,1300.0,82,692,1350.0,1695.0
3875,2.0,2.0,1149.0,1300.0,29,708,1350.0,540.0
3876,2.0,2.0,1185.0,1300.0,82,736,900.0,
3877,3.0,1.0,1720.0,1300.0,82,412,1350.0,
3878,3.0,3.0,2080.0,1300.0,82,525,1350.0,
3879,3.0,1.0,1500.0,1500.0,82,1205,480.0,889.0
3880,3.0,2.0,1566.0,1300.0,82,1305,1350.0,1775.0
3881,3.0,,2386.0,1300.0,82,1009,1350.0,1595.0
3882,4.0,0.0,1500.0,1500.0,82,643,640.0,
3883,2.0,1.0,1290.0,1300.0,82,642,900.0,1144.0
3884,3.0,2.0,1531.0,1100.0,54,592,1350.0,
3885,3.0,3.0,1839.0,1300.0,82,714,1350.0,659.0
3886,4.0,1.0,4200.0,1500.0,82,410,640.0,
3887,2.0,2.0,1400.0,1300.0,36,430,1350.0,2471.0
3888,1.0,1.0,550.0,1300.0,82,428,900.0,970.0
3889,2.0,2.0,1140.0,1300.0,82,1296,900.0,1995.0
3890,3.0,0.0,1343.5,1300.0,69,1208,1350.0,492.0
3891,4.0,0.0,2000.0,1100.0,82,209,640.0,
3892,2.0,1.0,1100.0,1100.0,82,696,900.0,2684.0
3893,2.0,2.0,1200.0,1100.0,82,1258,900.0,1324.0
3894,3.0,1.0,1618.0,1300.0,28,221,1350.0,
3895,5.0,2.0,2830.0,1300.0,38,1296,1800.0,1723.0
3896,2.0,2.0,1315.0,1300.0,82,1219,1350.0,1522.0
3897,2.0,1.0,1141.0,1300.0,82,123,900.0,2782.0
3898,2.0,2.0,1080.0,1300.0,82,84,900.0,2414.0
3899,2.0,2.0,1200.0,1300.0,82,500,900.0,731.0
3900,2.0,2.0,1111.0,1300.0,82,1231,900.0,557.0
3901,2.0,1.0,1022.0,1300.0,82,862,900.0,
3902,2.0,2.0,1275.0,1300.0,82,222,900.0,1962.0
3903,2.0,1.0,900.0,1300.0,82,59,900.0,
3904,2.0,3.0,1224.0,1300.0,82,994,900.0,
3905,2.0,3.0,1135.0,1300.0,82,236,900.0,2098.0
3906,2.0,2.0,1050.0,1300.0,82,994,900.0,
3907,3.0,2.0,1535.0,1300.0,82,742,1350.0,2421.0
3908,2.0,1.0,1392.0,1300.0,25,878,900.0,1765.0
3909,2.0,2.0,1050.0,1300.0,82,242,900.0,1114.0
3910,3.0,1.0,1513.0,1300.0,46,548,1350.0,2355.0
3911,3.0,3.0,1621.0,1300.0,82,477,1350.0,2345.0
3912,2.0,1.0,892.0,1300.0,82,222,900.0,419.0
3913,2.0,1.0,1205.0,1300.0,82,1296,900.0,1995.0
3914,3.0,2.0,1355.0,1300.0,30,525,1350.0,1279.0
3915,5.0,,1250.0,1500.0,82,41,800.0,
3916,9.0,,1650.0,1500.0,82,756,1120.0,
3917,6.0,3.0,1200.0,1300.0,82,685,1800.0,
3918,2.0,2.0,1400.0,1300.0,82,576,900.0,2532.0
3919,2.0,1.0,726.0,1300.0,37,706,900.0,2646.0
3920,3.0,2.0,1500.0,1500.0,82,1123,480.0,478.0
3921,4.0,2.0,3895.0,1300.0,82,525,1800.0,
3922,2.0,2.0,1079.0,1300.0,30,545,900.0,
3923,2.0,2.0,1170.0,1300.0,82,238,900.0,2803.0
3924,2.0,2.0,1104.0,1300.0,82,406,900.0,2041.0
3925,2.0,1.0,950.0,1300.0,82,681,900.0,2818.0
3926,4.0,3.0,4818.0,1100.0,82,547,640.0,1607.0
3927,2.0,1.0,1650.0,1100.0,82,303,1350.0,1087.0
3928,3.0,2.0,1559.0,1300.0,71,726,1350.0,2363.0
3929,2.0,1.0,1100.0,1100.0,82,514,900.0,1455.0
3930,3.0,3.0,1750.0,1300.0,82,249,1350.0,790.0
3931,2.0,1.0,1215.0,1300.0,33,1021,900.0,2791.0
3932,3.0,1.0,1868.0,1300.0,66,1180,1350.0,2288.0
3933,2.0,1.0,1130.0,1100.0,30,428,900.0,
3934,3.0,3.0,1570.0,1300.0,82,681,1350.0,987.0
3935,3.0,1.0,1691.0,1300.0,82,1076,1350.0,
3936,3.0,1.0,4355.0,1100.0,82,144,800.0,
3937,2.0,2.0,1225.0,1300.0,26,561,900.0,218.0
3938,3.0,2.0,1690.0,1300.0,82,589,1350.0,
3939,2.0,2.0,1418.0,1300.0,82,1192,900.0,
3940,3.0,1.0,1896.0,1300.0,82,690,1800.0,1803.0
3941,1.0,1.0,605.0,1300.0,27,1131,450.0,2259.0
3942,5.0,2.0,800.0,1500.0,82,238,800.0,
3943,2.0,2.0,900.0,1300.0,82,430,900.0,1868.0
3944,2.0,0.0,750.0,1500.0,82,345,160.0,
3945,3.0,1.0,780.0,1500.0,82,542,480.0,
3946,2.0,1.0,908.0,1300.0,82,126,900.0,
3947,6.0,0.0,3416.5,1100.0,36,1076,640.0,432.0
3948,4.0,1.0,3216.0,1300.0,82,1187,1800.0,2316.0
3949,4.0,1.0,2400.0,1500.0,82,174,800.0,
3950,2.0,2.0,1400.0,1100.0,82,571,900.0,
3951,2.0,2.0,1092.0,1300.0,82,741,900.0,2459.0
3952,2.0,2.0,1255.0,1300.0,82,561,900.0,1840.0
3953,2.0,1.0,1500.0,1100.0,82,428,1350.0,765.0
3954,2.0,2.0,1296.0,1300.0,31,1187,900.0,323.0
3955,2.0,3.0,925.0,1300.0,82,546,900.0,
3956,2.0,2.0,1023.0,1100.0,82,1004,900.0,1281.0
3957,3.0,2.0,600.0,1100.0,82,1094,900.0,
3958,2.0,1.0,1020.0,1300.0,36,1187,900.0,1932.0
3959,3.0,2.0,1530.0,1300.0,21,346,1350.0,2076.0
3960,3.0,2.0,1650.0,1300.0,82,489,1350.0,
3961,2.0,3.0,1605.0,1100.0,82,1261,1350.0,617.0
3962,2.0,1.0,1925.0,1300.0,82,551,900.0,
3963,2.0,2.0,1190.0,1300.0,82,726,900.0,
3964,3.0,2.0,1374.0,1300.0,82,599,1350.0,
3965,2.0,2.0,1140.0,1100.0,82,71,900.0,1967.0
3966,3.0,2.0,1725.0,1300.0,82,485,1350.0,2310.0
3967,2.0,1.0,1075.0,1300.0,82,275,1350.0,1669.0
3968,3.0,1.0,1574.0,1300.0,82,682,1350.0,2335.0
3969,1.0,1.0,965.0,1100.0,82,1069,450.0,
3970,3.0,2.0,1550.0,1300.0,82,820,1350.0,2711.0
3971,2.0,2.0,1205.0,1300.0,82,106,900.0,106.0
3972,2.0,1.0,1082.0,1300.0,82,667,1350.0,1713.0
3973,2.0,2.0,1215.0,1300.0,82,1219,1350.0,266.0
3974,5.0,2.0,2483.0,1300.0,82,525,1800.0,1641.0
3975,3.0,1.0,1200.0,1500.0,33,967,320.0,
3976,1.0,1.0,1500.0,1300.0,82,338,450.0,
3977,4.0,2.0,2360.0,1500.0,36,32,640.0,
3978,4.0,,3198.0,1300.0,82,144,1800.0,35.0
3979,3.0,3.0,1452.0,1300.0,82,681,1350.0,987.0
3980,2.0,2.0,1329.0,1300.0,28,430,1350.0,1221.0
3981,2.0,1.0,1125.0,1300.0,82,389,900.0,
3982,2.0,0.0,1200.0,1500.0,82,122,320.0,
3983,3.0,3.0,1350.0,1100.0,82,1076,1350.0,
3984,3.0,0.0,1312.5,1300.0,82,1219,1350.0,1493.0
3985,3.0,2.0,2600.0,1300.0,50,525,1350.0,1966.0
3986,2.0,1.0,1200.0,1500.0,82,1293,320.0,
3987,3.0,1.0,1220.0,1100.0,30,430,1350.0,2471.0
3988,2.0,1.0,1255.0,1300.0,82,938,900.0,1080.0
3989,3.0,3.0,1904.0,1300.0,82,714,1350.0,659.0
3990,2.0,2.0,1329.0,1300.0,82,1127,900.0,
3991,2.0,1.0,1200.0,1500.0,82,312,320.0,
3992,3.0,2.0,2135.0,1300.0,82,856,1350.0,922.0
3993,4.0,3.0,2770.0,1300.0,82,1022,1350.0,
3994,1.0,1.0,813.0,1100.0,42,543,450.0,
3995,4.0,3.0,3884.0,1500.0,82,629,640.0,
3996,3.0,1.0,3876.0,1500.0,82,394,480.0,
3997,2.0,2.0,800.0,1300.0,82,657,900.0,1684.0
3998,2.0,1.0,4750.0,1500.0,82,512,640.0,
3999,3.0,3.0,1500.0,1300.0,82,547,1350.0,1513.0
4000,3.0,2.0,1880.0,1300.0,82,222,1350.0,1962.0
4001,2.0,2.0,1440.0,1300.0,82,428,1350.0,1544.0
4002,3.0,,1575.0,1300.0,82,103,1350.0,511.0
4003,2.0,2.0,1630.0,1300.0,82,197,1350.0,
4004,3.0,1.0,1180.0,1300.0,82,1305,1350.0,
4005,2.0,1.0,1090.0,1100.0,82,867,900.0,
4006,2.0,2.0,1020.0,1300.0,82,862,900.0,
4007,4.0,3.0,2425.0,1100.0,82,1077,1800.0,
4008,2.0,1.0,1097.0,1300.0,35,1231,900.0,904.0
4009,2.0,1.0,1070.0,1300.0,82,1004,900.0,2256.0
4010,2.0,1.0,1000.0,1300.0,82,747,900.0,1330.0
4011,8.0,,1120.0,1500.0,82,542,1280.0,
4012,2.0,1.0,1150.0,1300.0,28,1336,900.0,
4013,4.0,2.0,1900.0,1100.0,82,439,1350.0,467.0
4014,2.0,2.0,1141.0,1300.0,82,387,900.0,
4015,2.0,1.0,937.0,1100.0,82,621,900.0,510.0
4016,2.0,1.0,1075.0,1100.0,82,485,900.0,336.0
4017,2.0,1.0,1000.0,1300.0,31,944,900.0,
4018,3.0,,1450.0,1300.0,82,687,1350.0,
4019,2.0,1.0,897.0,1500.0,82,1304,800.0,
4020,2.0,2.0,936.0,1300.0,82,153,900.0,762.0
4021,2.0,1.0,1280.0,1100.0,82,475,900.0,
4022,2.0,3.0,1050.0,1300.0,82,187,900.0,
4023,2.0,1.0,1350.0,1300.0,82,820,900.0,238.0
4024,2.0,1.0,1325.0,1300.0,82,804,900.0,763.0
4025,2.0,1.0,1174.0,1300.0,28,375,900.0,1533.0
4026,3.0,2.0,1890.0,1300.0,82,556,1350.0,2025.0
4027,1.0,1.0,735.0,1300.0,82,1300,450.0,
4028,1.0,0.0,500.0,1100.0,82,1079,450.0,
4029,3.0,3.0,1304.0,1300.0,82,477,1350.0,
4030,3.0,2.0,1653.0,1100.0,82,1305,1350.0,1483.0
4031,2.0,1.0,1075.0,1300.0,82,275,1350.0,1669.0
4032,3.0,1.0,1212.0,1300.0,82,76,900.0,1063.0
4033,2.0,1.0,1100.0,1100.0,82,559,900.0,1316.0
4034,6.0,3.0,3436.0,1300.0,82,1009,1800.0,1595.0
4035,4.0,0.0,1200.0,1500.0,82,1052,480.0,
4036,2.0,2.0,1140.0,1300.0,82,271,900.0,
4037,2.0,1.0,1200.0,1500.0,82,1043,320.0,
4038,3.0,2.0,1532.0,1300.0,82,742,1350.0,2421.0
4039,4.0,2.0,2776.0,1500.0,82,394,480.0,2702.0
4040,2.0,0.0,1531.0,1300.0,82,937,1350.0,1434.0
4041,2.0,2.0,1270.0,1300.0,82,958,1350.0,
4042,2.0,1.0,1325.0,1300.0,30,1219,900.0,537.0
4043,3.0,1.0,1200.0,1500.0,82,297,480.0,
4044,2.0,2.0,1156.0,1300.0,16,428,1350.0,2236.0
4045,4.0,2.0,2000.0,1500.0,82,978,640.0,
4046,2.0,2.0,1260.0,1300.0,82,222,900.0,1962.0
4047,2.0,0.0,1934.0,1300.0,82,1284,900.0,1676.0
4048,2.0,1.0,1060.0,1300.0,82,806,900.0,
4049,3.0,1.0,1476.0,1300.0,82,687,1350.0,867.0
4050,2.0,1.0,1185.0,1300.0,82,856,900.0,1819.0
4051,2.0,1.0,1265.0,1300.0,82,315,1350.0,54.0
4052,5.0,1.0,3200.0,1100.0,36,898,1800.0,
4053,2.0,2.0,1196.0,1300.0,82,1271,900.0,
4054,2.0,1.0,1280.0,1100.0,82,425,900.0,
4055,4.0,2.0,800.0,1500.0,82,820,640.0,
4056,2.0,,1175.0,1100.0,82,561,900.0,2804.0
4057,3.0,3.0,1850.0,1100.0,82,646,1350.0,
4058,4.0,2.0,2400.0,1500.0,82,576,640.0,
4059,2.0,1.0,1195.0,1300.0,82,1296,900.0,1550.0
4060,3.0,3.0,2000.0,1300.0,82,1216,1350.0,
4061,4.0,0.0,600.0,1000.0,82,1243,3150.0,
4062,5.0,3.0,800.0,1500.0,31,526,640.0,
4063,2.0,2.0,1180.0,1300.0,82,556,900.0,483.0
4064,2.0,1.0,1050.0,1300.0,82,599,900.0,673.0
4065,2.0,1.0,1400.0,1100.0,30,428,1350.0,
4066,4.0,2.0,2360.0,1500.0,18,190,640.0,
4067,2.0,1.0,1030.0,1300.0,82,212,900.0,
4068,1.0,2.0,1512.0,1300.0,82,403,900.0,
4069,2.0,1.0,929.0,1100.0,82,1153,900.0,1671.0
4070,3.0,3.0,1252.0,1300.0,82,621,1350.0,510.0
4071,3.0,2.0,1485.0,1100.0,82,485,1350.0,2310.0
4072,2.0,2.0,1124.0,1300.0,82,433,1350.0,500.0
4073,6.0,3.0,2400.0,1500.0,82,1176,960.0,
4074,3.0,1.0,1407.0,1100.0,82,576,1350.0,
4075,2.0,3.0,1482.0,1300.0,47,534,1350.0,1736.0
4076,2.0,1.0,1163.0,1300.0,82,1090,900.0,
4077,3.0,2.0,1570.0,1300.0,82,604,1350.0,340.0
4078,4.0,,3480.0,1300.0,31,1296,1350.0,357.0
4079,1.0,1.0,520.0,1300.0,51,312,450.0,2487.0
4080,3.0,2.0,2000.0,1300.0,82,916,1350.0,2318.0
4081,2.0,2.0,1352.0,1300.0,82,971,900.0,1679.0
4082,2.0,1.0,1152.0,1300.0,28,428,900.0,1621.0
4083,3.0,2.0,1575.0,1100.0,54,423,1350.0,
4084,4.0,2.0,1965.0,1300.0,82,527,1350.0,2314.0
4085,2.0,2.0,1300.0,1100.0,82,1028,1350.0,2246.0
4086,4.0,,1.0,1500.0,82,1076,640.0,
4087,2.0,1.0,957.0,1300.0,28,820,900.0,
4088,3.0,3.0,1740.0,1300.0,82,554,1350.0,2575.0
4089,6.0,3.0,1080.0,1500.0,82,681,800.0,
4090,2.0,0.0,1060.0,1300.0,82,901,900.0,
4091,2.0,2.0,975.0,1000.0,82,330,900.0,
4092,2.0,2.0,1150.0,1300.0,36,1024,900.0,
4093,2.0,3.0,1738.0,1300.0,82,1296,1350.0,
4094,3.0,2.0,1250.0,1300.0,36,276,1350.0,
4095,3.0,2.0,1788.0,1100.0,82,222,1350.0,620.0
4096,2.0,1.0,1151.0,1300.0,42,675,900.0,820.0
4097,2.0,2.0,1300.0,1300.0,82,1219,1350.0,713.0
4098,2.0,1.0,1150.0,1300.0,82,454,900.0,
4099,2.0,1.0,1380.0,1300.0,82,107,900.0,
4100,3.0,2.0,1645.0,1300.0,46,525,1350.0,1800.0
4101,2.0,1.0,1141.0,1300.0,82,187,900.0,
4102,2.0,2.0,1175.0,1300.0,82,76,900.0,355.0
4103,2.0,1.0,1355.0,1300.0,82,210,1350.0,
4104,2.0,0.0,1150.0,1100.0,82,370,900.0,2543.0
4105,5.0,,5800.0,1300.0,36,581,2250.0,
4106,2.0,2.0,1000.0,1100.0,82,303,900.0,
4107,2.0,1.0,1007.0,1300.0,56,194,900.0,2349.0
4108,5.0,2.0,3000.0,1300.0,82,1291,1800.0,
4109,3.0,3.0,1436.0,1300.0,82,736,1350.0,
4110,4.0,3.0,4000.0,1300.0,82,820,1800.0,1750.0
4111,3.0,,2372.0,1100.0,82,1127,1350.0,1318.0
4112,6.0,,1500.0,1500.0,82,978,960.0,
4113,3.0,2.0,1797.57304014,1300.0,32,183,1350.0,
4114,2.0,0.0,1200.0,1500.0,82,1009,320.0,
4115,2.0,1.0,1016.0,1300.0,35,1033,900.0,
4116,2.0,2.0,1100.0,1300.0,82,392,900.0,
4117,2.0,1.0,1080.0,1300.0,82,163,900.0,1684.0
4118,2.0,1.0,1070.0,1300.0,82,428,900.0,765.0
4119,3.0,1.0,1532.0,1300.0,82,650,1350.0,1710.0
4120,2.0,2.0,1040.0,1300.0,82,530,900.0,1205.0
4121,3.0,3.0,3100.0,1500.0,82,776,480.0,1746.0
4122,2.0,0.0,1137.5,1300.0,69,1208,900.0,492.0
4123,2.0,2.0,1430.0,1300.0,82,1187,1350.0,1369.0
4124,1.0,0.0,1160.0,1500.0,82,1009,320.0,
4125,5.0,2.0,3262.0,1300.0,82,569,1800.0,
4126,7.0,0.0,2100.0,1500.0,82,92,1120.0,
4127,2.0,2.0,1190.0,1100.0,82,1221,900.0,
4128,3.0,3.0,1827.0,1300.0,82,946,1350.0,1895.0
4129,2.0,1.0,1210.0,1300.0,82,504,900.0,2402.0
4130,3.0,3.0,1500.0,1300.0,82,909,1350.0,2441.0
4131,2.0,2.0,1050.0,1300.0,82,994,900.0,
4132,2.0,1.0,1251.0,1300.0,70,525,900.0,1536.0
4133,2.0,2.0,1600.0,1300.0,82,505,1350.0,1886.0
4134,2.0,1.0,1128.0,1300.0,28,428,900.0,1621.0
4135,3.0,2.0,1820.0,1300.0,82,285,1350.0,1668.0
4136,4.0,2.0,2072.0,1300.0,82,1192,1350.0,1722.0
4137,2.0,3.0,1510.0,1300.0,82,1004,1350.0,606.0
4138,2.0,3.0,1925.0,1300.0,82,542,1350.0,1947.0
4139,2.0,2.0,2651.0,1500.0,82,534,480.0,1137.0
4140,4.0,2.0,2072.0,1300.0,82,1192,1350.0,1722.0
4141,2.0,2.0,1000.0,1300.0,82,747,900.0,786.0
4142,3.0,2.0,1752.0,1500.0,82,642,480.0,2090.0
4143,2.0,3.0,960.0,1300.0,82,1061,900.0,219.0
4144,2.0,2.0,1180.0,1300.0,82,456,900.0,2751.0
4145,3.0,1.0,2270.0,1100.0,82,249,1350.0,720.0
4146,2.0,0.0,650.0,1100.0,82,864,320.0,
4147,2.0,1.0,1200.0,1300.0,82,766,900.0,
4148,2.0,1.0,1180.0,1300.0,82,275,1350.0,1669.0
4149,3.0,2.0,1300.0,1300.0,32,1043,1350.0,
4150,2.0,0.0,1157.0,1100.0,82,222,900.0,
4151,3.0,2.0,1300.0,1300.0,67,681,1350.0,1617.0
4152,2.0,1.0,1305.0,1300.0,82,209,1350.0,1655.0
4153,4.0,2.0,2006.0,1300.0,82,527,1350.0,2312.0
4154,2.0,1.0,1290.0,1300.0,82,599,900.0,342.0
4155,2.0,3.0,1170.0,1300.0,82,554,900.0,2669.0
4156,2.0,2.0,971.0,1500.0,82,357,640.0,
4157,2.0,3.0,1400.0,1300.0,82,1304,900.0,489.0
4158,2.0,2.0,1200.0,1300.0,82,766,900.0,1887.0
4159,2.0,0.0,1155.0,1100.0,82,664,1350.0,2777.0
4160,3.0,2.0,1725.0,1100.0,82,547,1350.0,398.0
4161,2.0,1.0,700.0,1300.0,73,681,900.0,1617.0
4162,5.0,,7000.0,1100.0,82,1310,640.0,696.0
4163,2.0,1.0,1112.0,1300.0,77,542,900.0,804.0
4164,2.0,,1178.0,1300.0,82,1127,900.0,1318.0
4165,2.0,1.0,1274.0,1300.0,56,188,900.0,515.0
4166,2.0,1.0,915.0,1300.0,82,406,900.0,2686.0
4167,6.0,2.0,1650.0,1500.0,82,71,1280.0,
4168,1.0,2.0,760.0,1300.0,82,556,450.0,483.0
4169,3.0,2.0,1540.0,1100.0,82,818,1350.0,214.0
4170,2.0,3.0,1206.0,1300.0,82,932,900.0,
4171,3.0,2.0,1645.0,1300.0,82,230,1350.0,968.0
4172,4.0,2.0,1200.0,1500.0,82,304,640.0,
4173,4.0,1.0,1200.0,1500.0,82,1349,640.0,
4174,3.0,2.0,2342.0,1300.0,82,904,1800.0,2621.0
4175,2.0,1.0,1200.0,1300.0,82,683,1350.0,
4176,2.0,2.0,1056.0,1300.0,82,1308,900.0,1207.0
4177,8.0,,4800.0,1500.0,82,1004,1280.0,
4178,3.0,3.0,1450.0,1300.0,82,681,1350.0,
4179,2.0,2.0,1161.0,1300.0,28,1196,900.0,1231.0
4180,2.0,3.0,1097.0,1300.0,82,409,900.0,1104.0
4181,2.0,2.0,850.0,1100.0,82,1219,900.0,779.0
4182,3.0,2.0,1715.0,1300.0,82,485,1350.0,2310.0
4183,3.0,,2300.0,1300.0,82,229,1350.0,2206.0
4184,2.0,1.0,1200.0,1300.0,82,428,900.0,765.0
4185,2.0,2.0,1080.0,1300.0,38,78,900.0,
4186,2.0,1.0,1200.0,1300.0,82,687,900.0,
4187,4.0,0.0,2400.0,1500.0,82,60,640.0,
4188,2.0,1.0,1400.0,1300.0,82,200,1350.0,2435.0
4189,4.0,3.0,1500.0,1500.0,82,1296,640.0,2744.0
4190,1.0,0.0,458.0,1000.0,54,681,450.0,1880.0
4191,2.0,1.0,1230.0,1300.0,82,820,900.0,
4192,3.0,3.0,1640.0,1100.0,82,663,1350.0,1993.0
4193,3.0,2.0,1700.0,1300.0,82,200,1350.0,343.0
4194,2.0,,1478.0,1300.0,82,277,1350.0,1482.0
4195,4.0,,6600.0,1300.0,82,372,1800.0,1348.0
4196,2.0,2.0,1020.0,1300.0,82,200,900.0,
4197,2.0,1.0,1200.0,1500.0,82,872,320.0,
4198,2.0,2.0,1275.0,1100.0,82,1305,1350.0,
4199,3.0,1.0,1600.0,1100.0,82,302,640.0,
4200,2.0,2.0,1110.0,1300.0,82,675,900.0,1969.0
4201,3.0,2.0,1627.86,1300.0,82,1219,1350.0,303.0
4202,2.0,1.0,620.0,1100.0,82,288,900.0,2644.0
4203,4.0,2.0,3004.0,1500.0,82,1296,640.0,1712.0
4204,2.0,1.0,1133.0,1300.0,36,548,900.0,1559.0
4205,2.0,2.0,1182.0,1300.0,82,534,900.0,788.0
4206,3.0,3.0,1500.0,1300.0,82,1208,1350.0,2356.0
4207,5.0,,3900.0,1300.0,82,526,1800.0,833.0
4208,2.0,2.0,1200.0,1300.0,82,820,900.0,2404.0
4209,2.0,1.0,1128.0,1300.0,82,1004,900.0,853.0
4210,,,2345.0,1300.0,82,807,1350.0,2128.0
4211,2.0,2.0,900.0,1100.0,82,615,900.0,
4212,2.0,1.0,1100.0,1100.0,82,119,900.0,1408.0
4213,1.0,1.0,635.0,1300.0,82,708,900.0,1315.0
4214,3.0,,2062.0,1300.0,82,144,1800.0,35.0
4215,4.0,1.0,1874.0,1100.0,82,1187,1350.0,751.0
4216,3.0,2.0,600.0,1500.0,28,1257,640.0,
4217,2.0,2.0,1171.0,1300.0,34,924,900.0,2064.0
4218,3.0,3.0,2020.0,1300.0,82,1075,1350.0,
4219,2.0,2.0,1059.0,1300.0,32,78,900.0,
4220,2.0,1.0,1315.0,1300.0,82,944,1350.0,2084.0
4221,3.0,2.0,1760.0,1300.0,82,599,1350.0,342.0
4222,2.0,1.0,1200.0,1100.0,82,1065,320.0,
4223,2.0,1.0,1192.0,1300.0,82,534,1350.0,1095.0
4224,3.0,2.0,1645.0,1300.0,46,525,1350.0,1800.0
4225,2.0,2.0,1250.0,1300.0,82,1296,900.0,2755.0
4226,1.0,0.0,709.0,1300.0,42,1296,450.0,1525.0
4227,2.0,1.0,1340.0,1300.0,82,1296,900.0,
4228,4.0,3.0,2388.0,1100.0,82,356,1350.0,
4229,2.0,1.0,1369.1,1300.0,34,548,900.0,2355.0
4230,2.0,3.0,1355.0,1300.0,82,606,900.0,
4231,2.0,2.0,1150.0,1100.0,82,222,900.0,
4232,3.0,3.0,1938.0,1300.0,42,675,1350.0,820.0
4233,4.0,3.0,2462.0,1300.0,46,238,1800.0,
4234,3.0,2.0,1636.0,1300.0,82,285,1350.0,1668.0
4235,2.0,2.0,1430.0,1300.0,82,103,1350.0,511.0
4236,3.0,2.0,2000.0,1300.0,82,176,1350.0,
4237,2.0,2.0,993.0,1000.0,36,430,1350.0,1221.0
4238,4.0,1.0,1260.0,1500.0,82,760,640.0,
4239,3.0,3.0,1700.0,1300.0,82,681,1350.0,
4240,2.0,2.0,1270.0,1300.0,82,1305,900.0,2160.0
4241,3.0,1.0,1500.0,1500.0,28,134,480.0,
4242,3.0,3.0,2300.0,1100.0,82,733,1350.0,
4243,4.0,2.0,7500.0,1500.0,35,563,640.0,683.0
4244,3.0,3.0,1650.0,1300.0,82,820,1350.0,
4245,2.0,1.0,1109.0,1300.0,82,944,900.0,2527.0
4246,2.0,1.0,1280.0,1300.0,82,962,900.0,1371.0
4247,3.0,1.0,2885.0,1100.0,82,1075,640.0,
4248,9.0,1.0,1200.0,1500.0,82,200,1440.0,
4249,3.0,2.0,1600.0,1500.0,82,375,480.0,1707.0
4250,3.0,3.0,1462.0,1300.0,82,736,1350.0,
4251,1.0,1.0,607.0,1300.0,47,820,450.0,2624.0
4252,2.0,0.0,930.0,1300.0,82,671,900.0,
4253,5.0,2.0,4500.0,1500.0,25,1231,640.0,
4254,5.0,,1200.0,1500.0,82,1061,800.0,
4255,3.0,1.0,2600.0,1300.0,82,807,1350.0,
4256,4.0,2.0,3000.0,1300.0,82,589,1800.0,
4257,3.0,2.0,1418.0,1300.0,36,430,1350.0,488.0
4258,1.0,2.0,4200.0,1100.0,82,1031,320.0,
4259,2.0,1.0,1125.0,1100.0,82,425,900.0,2712.0
4260,3.0,2.0,1825.0,1300.0,82,300,1350.0,1735.0
4261,2.0,3.0,1320.0,1300.0,82,1296,900.0,2755.0
4262,4.0,2.0,3000.0,1100.0,82,589,640.0,
4263,2.0,2.0,1490.0,1300.0,82,497,1350.0,1312.0
4264,3.0,1.0,1650.0,1500.0,82,79,640.0,
4265,2.0,1.0,750.0,1300.0,54,1296,900.0,1525.0
4266,2.0,2.0,1400.0,1300.0,42,1305,1350.0,1347.0
4267,4.0,3.0,4104.0,1300.0,82,1083,1800.0,1708.0
4268,4.0,0.0,5000.0,1100.0,82,1009,1800.0,
4269,4.0,2.0,3295.0,1500.0,82,794,800.0,
4270,3.0,1.0,1150.0,1500.0,82,82,640.0,
4271,3.0,1.0,1200.0,1500.0,33,1296,480.0,
4272,2.0,2.0,965.0,1100.0,82,958,900.0,1576.0
4273,1.0,1.0,812.0,1500.0,82,477,160.0,
4274,2.0,2.0,1100.0,1300.0,82,642,900.0,920.0
4275,2.0,2.0,1180.0,1300.0,82,1296,900.0,1995.0
4276,2.0,2.0,1145.0,1300.0,82,505,900.0,1423.0
4277,2.0,1.0,1027.0,1300.0,82,518,900.0,
4278,2.0,2.0,1215.0,1300.0,28,1117,900.0,
4279,2.0,0.0,1200.0,1500.0,82,527,320.0,
4280,2.0,2.0,1015.0,1300.0,82,704,900.0,203.0
4281,3.0,1.0,2400.0,1500.0,36,654,480.0,265.0
4282,4.0,3.0,3000.0,1500.0,82,1296,640.0,1712.0
4283,4.0,3.0,3300.0,1100.0,82,76,480.0,
4284,2.0,2.0,1076.0,1300.0,82,975,900.0,
4285,2.0,1.0,1300.0,1300.0,30,589,900.0,2180.0
4286,2.0,2.0,1300.0,1100.0,82,526,900.0,809.0
4287,3.0,1.0,1512.0,1300.0,46,548,1350.0,2355.0
4288,3.0,1.0,1053.4,1000.0,30,259,1350.0,1885.0
