,area_type,availability,location,size,society,total_sqft,bath,balcony,price
1268,Built-up  Area,Ready To Move,Hagadur,2 BHK,SSoraba,1100,2.0,2.0,48.672409253314754
1269,Plot  Area,Ready To Move,Moodalapalya,6 Bedroom,,760,6.0,0.0,96.97779397979278
1270,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,SJarkte,1655,2.0,1.0,94.01818240902578
1271,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Sraveha,985,2.0,2.0,42.2193869760392
1272,Built-up  Area,Ready To Move,Horamavu Agara,2 BHK,,1200,2.0,3.0,57.25772994954963
1273,Super built-up  Area,Ready To Move,Doddathoguru,2 BHK,Srentan,1000,2.0,2.0,38.514719964942834
1274,Super built-up  Area,19-Dec,Anjanapura,2 BHK,DSapeto,830,1.0,1.0,28.09657309719502
1275,Super built-up  Area,Ready To Move,Bisuvanahalli,3 BHK,Prityel,1075,2.0,1.0,45.365149257937546
1276,Plot  Area,Ready To Move,Anjanapura,4 Bedroom,,600,4.0,1.0,78.07010648480815
1277,Built-up  Area,18-Dec,"Bellandur, ",3 BHK,,2000,3.0,2.0,117.47107780667503
1278,Super built-up  Area,Ready To Move,Thigalarapalya,2 BHK,Prtanha,1297,2.0,2.0,73.76561340762156
1279,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PueraRi,1725,3.0,3.0,110.66713728887363
1280,Plot  Area,Ready To Move,BEML Layout,4 Bedroom,,1200,5.0,,184.47965868854823
1281,Built-up  Area,Ready To Move,Ulsoor,3 BHK,Abialri,2000,2.0,1.0,120.99801932120779
1282,Super built-up  Area,Ready To Move,Ashwath Nagar,2 BHK,Raeusiy,1230,2.0,3.0,59.35930666439334
1283,Built-up  Area,Ready To Move,Munivenkatppa Layout,2 BHK,VancyRe,1249,3.0,3.0,71.27566079661727
1284,Super built-up  Area,Ready To Move,Hosur Road,4 BHK,Saageat,2870,4.0,2.0,226.56003343252306
1285,Super built-up  Area,Ready To Move,Yelachenahalli,2 BHK,,1400,2.0,2.0,68.99893991378262
1286,Super built-up  Area,18-Jul,Ramagondanahalli,2 BHK,ViistLa,1215,2.0,1.0,58.04204545159857
1287,Super built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,SNdri N,1245,2.0,1.0,59.76160632959499
1288,Plot  Area,Ready To Move,Hebbal,3 Bedroom,,2047,3.0,1.0,177.9934016251635
1289,Super built-up  Area,Ready To Move,Volagerekallahalli,3 BHK,SothaCh,1271,2.0,1.0,62.834497787331756
1290,Built-up  Area,Ready To Move,Anekal,10 Bedroom,,1280,7.0,1.0,75.26926883423636
1291,Super built-up  Area,21-Dec,Electronic City,3 BHK,,1500,3.0,1.0,72.94589521594202
1292,Built-up  Area,19-Dec,Gottigere,4 Bedroom,Rarkkod,2563 - 3914,,,212.142895728763
1293,Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,Nazea B,4000,5.0,2.0,392.9844225548072
1294,Plot  Area,18-Jun,Whitefield,2 Bedroom,,1200,2.0,1.0,70.44093617681088
1295,Super built-up  Area,Ready To Move,Hebbal,4 BHK,Mahosya,3000,4.0,0.0,232.59521404393854
1296,Super built-up  Area,18-Jun,Raja Rajeshwari Nagar,2 BHK,Prllsan,1360,2.0,1.0,80.17137088269178
1297,Plot  Area,18-Dec,Bannerghatta Road,3 Bedroom,Putere ,1500,3.0,1.0,124.65844561947968
1298,Super built-up  Area,Ready To Move,Marathahalli,4 BHK,Prionad,2524,5.0,2.0,220.1285924528557
1299,Super built-up  Area,Ready To Move,Jnanabharathi Layout,9 BHK,,600,9.0,1.0,94.64013424906054
1300,Super built-up  Area,Ready To Move,Hormavu,3 BHK,NStusD ,1520,3.0,3.0,81.07765790613932
1301,Super built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,Eladero,1245,2.0,1.0,76.45222757156043
1302,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,MenueNo,1265,2.0,2.0,64.09879765986913
1303,Super built-up  Area,Ready To Move,Malleshwaram,2 BHK,SrntsRV,900,2.0,1.0,49.15481730032307
1304,Super built-up  Area,Ready To Move,Whitefield,2 BHK,MKensi ,1225,2.0,2.0,57.5906853463878
1305,Built-up  Area,Ready To Move,KAS Officers Colony,3 BHK,,2200,3.0,2.0,143.72706277267014
1306,Built-up  Area,18-Dec,Huskur,3 BHK,,1320,2.0,1.0,62.39982848869756
1307,Plot  Area,Ready To Move,Santosh Nagar,4 Bedroom,,1600,5.0,1.0,179.09467128405464
1308,Plot  Area,Ready To Move,Thanisandra,5 Bedroom,,800,5.0,3.0,113.35577701404947
1309,Plot  Area,Ready To Move,4th Block Koramangala,3 Bedroom,,1365,3.0,2.0,179.90716236183752
1310,Built-up  Area,Ready To Move,Banashankari Stage III,3 BHK,,1168,2.0,2.0,53.71783151377801
1311,Plot  Area,Ready To Move,Sidedahalli,2 Bedroom,,1500,2.0,0.0,96.0082342074213
1312,Plot  Area,Ready To Move,Inasappa Layout,4 Bedroom,,1000,4.0,2.0,120.28569756499783
1313,Built-up  Area,Ready To Move,Lottegolla Halli,3 Bedroom,,3000,2.0,1.0,187.1032897500546
1314,Plot  Area,17-Dec,GKW Layout,4 Bedroom,,1350,4.0,2.0,161.5909070705067
1315,Plot  Area,Ready To Move,Ganga Nagar,6 Bedroom,,1700,6.0,2.0,197.70093465351627
1316,Plot  Area,16-Apr,Basaveshwara Nagar,4 Bedroom,,2000,4.0,0.0,217.22216395168044
1317,Built-up  Area,Ready To Move,Yelahanka,5 Bedroom,,1800,3.0,2.0,108.54352422735941
1318,Built-up  Area,Ready To Move,Hennur Road,3 BHK,Maity W,1290,2.0,1.0,65.89126142412812
1319,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1094,2.0,2.0,46.95626932698853
1320,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Pronyt ,1262,2.0,1.0,64.39147884649915
1321,Super built-up  Area,Ready To Move,Thanisandra,3 BHK,Soitya ,1888,4.0,2.0,129.38383563003464
1322,Built-up  Area,Ready To Move,7th Phase JP Nagar,3 BHK,Vasta C,1390,2.0,2.0,71.27565493181125
1323,Super built-up  Area,Ready To Move,Devasthanagalu,3 BHK,CMhidal,1380,3.0,3.0,71.66400133446164
1324,Super built-up  Area,Ready To Move,Sector 2 HSR Layout,3 BHK,PuageVa,1800,3.0,3.0,120.48178714933479
1325,Built-up  Area,Ready To Move,Seegehalli,3 Bedroom,,1200,3.0,0.0,71.54475223216147
1326,Super built-up  Area,Ready To Move,Sarjapur  Road,3 BHK,Esatea ,1314,2.0,2.0,63.85806918900035
1327,Plot  Area,Ready To Move,West of Chord Road,2 Bedroom,,640,2.0,1.0,51.60300931629419
1328,Super built-up  Area,Ready To Move,Electronic City Phase II,2 BHK,Srrlsnu,1035,2.0,2.0,35.2288657522533
1329,Super built-up  Area,Ready To Move,Doddakannelli,4 BHK,,3440,3.0,2.0,300.0427935143083
1330,Super built-up  Area,Ready To Move,Panathur,2 BHK,Isncasa,1296,2.0,2.0,66.6941614491464
1331,Built-up  Area,Ready To Move,Byagadadhenahalli,2 BHK,VBavaai,620,2.0,1.0,27.12972452418671
1332,Super built-up  Area,Ready To Move,Gollahalli,3 BHK,ArzzaRe,1710,3.0,2.0,102.58616339194113
1333,Built-up  Area,Ready To Move,Varthur Road,2 BHK,VRdelit,1277,2.0,2.0,67.51964238377899
1334,Super built-up  Area,18-May,Thanisandra,2 BHK,Bhmesy ,1265,2.0,1.0,72.84610200585516
1335,Plot  Area,Ready To Move,Sarjapur  Road,4 Bedroom,,3005,4.0,1.0,293.7475946937495
1336,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,,1246,2.0,1.0,60.19841050627005
1337,Super built-up  Area,Ready To Move,5th Phase JP Nagar,3 BHK,Prenty ,1600,3.0,3.0,102.93717238732519
1338,Super built-up  Area,17-Jun,Bellandur,2 BHK,,1100,2.0,3.0,46.275072588151446
1339,Plot  Area,Ready To Move,Basaveshwara Nagar,5 Bedroom,,900,3.0,3.0,108.93386578172488
1340,Built-up  Area,Ready To Move,Dwaraka Nagar,2 BHK,,925,2.0,1.0,45.02810321784421
1341,Plot  Area,18-Dec,ITPL,3 Bedroom,,1200,3.0,1.0,105.07292037954197
1342,Super built-up  Area,Ready To Move,Rachenahalli,2 BHK,,1050,2.0,2.0,46.77642302692591
1343,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,Bhmesy ,934,1.0,2.0,45.66641965390389
1344,Super built-up  Area,Ready To Move,Sahakara Nagar,2 BHK,,1100,2.0,1.0,52.031640963017125
1345,Super built-up  Area,20-Aug,Sarjapur  Road,1 BHK,Ahciace,475 - 1058.27,1.0,0.0,40.734177784872735
1346,Super built-up  Area,Ready To Move,Chikkathoguru,3 BHK,Amonyum,1360,2.0,2.0,63.622092854525086
1347,Plot  Area,Ready To Move,Gottigere,6 Bedroom,,1200,4.0,0.0,134.31066184606738
1348,Super built-up  Area,18-Apr,Balagere,2 BHK,Soresea,1205,2.0,2.0,69.19049670334927
1349,Super built-up  Area,Ready To Move,Subramanyapura,3 BHK,Mayne A,1255,2.0,1.0,59.36350181340799
1350,Built-up  Area,18-Apr,Budigere,2 BHK,,1065,2.0,1.0,46.39550758951101
1351,Super built-up  Area,18-Aug,Bommasandra,2 BHK,DSoodil,1225,2.0,1.0,49.98162840807087
1352,Super built-up  Area,Ready To Move,Thanisandra,2 BHK,SLaceda,1086,2.0,1.0,45.98246477916649
1353,Plot  Area,Ready To Move,Jeevan bima nagar,3 Bedroom,,926,3.0,1.0,91.27619640410114
1354,Plot  Area,Ready To Move,4th Phase JP Nagar,3 Bedroom,,600,3.0,1.0,103.12959801223329
1355,Plot  Area,Ready To Move,Kathriguppe,4 Bedroom,,2500,3.0,2.0,233.1213323811175
1356,Plot  Area,Ready To Move,Kattigenahalli,4 Bedroom,,1200,4.0,3.0,149.23852280779107
1357,Super built-up  Area,Ready To Move,Vasanthapura,2 BHK,,1022,2.0,1.0,44.84820374319155
1358,Super built-up  Area,Ready To Move,Suraksha Nagar,3 BHK,AritaFe,1525,3.0,2.0,78.92025459916533
1359,Built-up  Area,Ready To Move,Dodda Nekkundi,3 BHK,Adxira ,1595,3.0,2.0,85.30183328572662
1360,Built-up  Area,Ready To Move,Whitefield,2 BHK,Satanan,1000,2.0,1.0,46.09370863980247
1361,Super built-up  Area,18-Jan,Seegehalli,2 BHK,,1118,2.0,2.0,48.25410381775055
1362,Super built-up  Area,Ready To Move,Hoodi,2 BHK,Sulla S,1190,2.0,2.0,49.03317521465097
1363,Super built-up  Area,18-Jul,Ramagondanahalli,3 BHK,ViistLa,1475,2.0,2.0,67.81423092931742
1364,Super built-up  Area,Ready To Move,Kaggalipura,2 BHK,Baowsig,950,2.0,1.0,48.32765548265687
1365,Super built-up  Area,Ready To Move,Ambalipura,3 BHK,,1650,3.0,3.0,86.63555772327649
1366,Carpet  Area,Ready To Move,Chinnapa Garden,2 BHK,,1000,2.0,2.0,50.14903578646705
1367,Super built-up  Area,Ready To Move,Begur,2 BHK,SrSaira,1400,2.0,0.0,63.95690088553541
1368,Built-up  Area,Ready To Move,Choodasandra,3 BHK,Jar 1 S,1325,2.0,2.0,56.66959382637919
1369,Super built-up  Area,Ready To Move,Ramanashree Enclave,2 BHK,Sumesa ,1200,2.0,0.0,53.461289386778525
1370,Built-up  Area,Ready To Move,Bannerghatta Road,2 BHK,,1345,2.0,2.0,68.87963138094308
1371,Super built-up  Area,Ready To Move,Garudachar Palya,3 BHK,,1630,3.0,3.0,91.1881496373556
1372,Super built-up  Area,Ready To Move,Gubbalala,3 BHK,,1377,2.0,2.0,60.55728759914556
1373,Super built-up  Area,20-Jan,Badavala Nagar,3 BHK,DNncasa,1842,3.0,1.0,114.21285118132536
1374,Built-up  Area,Ready To Move,KR Puram,3 BHK,,1600,2.0,2.0,73.81472633052847
1375,Super built-up  Area,Ready To Move,Yelahanka,3 BHK,Pyikad ,1381,2.0,2.0,62.52307794805486
1376,Super built-up  Area,20-Dec,Kanakpura Road,1 BHK,PrarePa,525,1.0,1.0,25.677154394461486
1377,Built-up  Area,Ready To Move,nagendra block,9 BHK,,950,9.0,0.0,113.29485014888375
1378,Super built-up  Area,18-Dec,Jakkur,4 BHK,Lecco C,5130,6.0,1.0,471.2458486277034
1379,Plot  Area,Ready To Move,6th Phase JP Nagar,5 Bedroom,,1440,4.0,0.0,208.0943088935923
1380,Super built-up  Area,Ready To Move,Rayasandra,3 BHK,,1237,3.0,2.0,65.81503470684756
1381,Built-up  Area,Ready To Move,Rachenahalli,3 BHK,NRodsen,2550,4.0,2.0,190.52247147068744
1382,Super built-up  Area,19-Oct,Panathur,3 BHK,Caiya D,1230,2.0,2.0,60.40579836432317
1383,Super built-up  Area,Ready To Move,Kanakpura Road,2 BHK,,1500,2.0,2.0,75.04726164256267
1384,Plot  Area,Ready To Move,2nd Stage Nagarbhavi,5 Bedroom,,1200,4.0,,221.37231938545153
1385,Plot  Area,Ready To Move,Margondanahalli,4 Bedroom,,1500,4.0,1.0,157.49079834220123
1386,Built-up  Area,21-Dec,"Judicial Layout, Kanakapura Road, ",1 BHK,,525,1.0,1.0,25.677223965796554
1387,Super built-up  Area,Ready To Move,Kasavanhalli,3 BHK,HMonymp,1717,3.0,,97.81401381100619
1388,Plot  Area,18-May,Sarjapur  Road,4 Bedroom,Skania ,1800,4.0,3.0,177.12638915458024
1389,Super built-up  Area,18-Apr,Thanisandra,3 BHK,Bhmesy ,1917,4.0,2.0,125.79897618199234
1390,Super built-up  Area,Ready To Move,Magadi Road,3 BHK,Vrenty ,1322,2.0,1.0,64.10361455221145
1391,Plot  Area,Ready To Move,Raj Mahal Vilas Extension,3 Bedroom,,2954,3.0,3.0,283.31263188449805
1392,Super built-up  Area,Ready To Move,Panathur,2 BHK,Prcesvy,1398,2.0,1.0,87.34450679470315
1393,Super built-up  Area,Ready To Move,Yelenahalli,2 BHK,Jaers S,1120,2.0,1.0,48.97962893258567
1394,Plot  Area,Ready To Move,AECS Layout,5 Bedroom,,2400,8.0,,323.08938196604237
1395,Super built-up  Area,Ready To Move,Thanisandra,1 BHK,Bhmesy ,760,1.0,2.0,42.817259619055996
1396,Plot  Area,Ready To Move,Sarakki Nagar,1 Bedroom,,600,1.0,0.0,48.41956613663941
1397,Plot  Area,17-Nov,15th Block Hbr Layout,16 Bedroom,,2400,16.0,,516.7587884492431
1398,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,,1150,2.0,2.0,48.45807092946634
1399,Super built-up  Area,Ready To Move,Raja Rajeshwari Nagar,2 BHK,GrrvaGr,1151,2.0,2.0,48.99794588867141
1400,Super built-up  Area,Ready To Move,Hebbal,2 BHK,CotleCa,1170,2.0,1.0,54.90167598511038
1401,Super built-up  Area,20-Dec,Tumkur Road,3 BHK,Sapus S,1586,3.0,2.0,86.41408203701734
1402,Super built-up  Area,Ready To Move,Basava Nagar,3 BHK,,1700,3.0,2.0,96.6422948720702
1403,Super built-up  Area,18-Jan,Kengeri Satellite Town,3 BHK,DSestSt,1149,2.0,2.0,39.83153869048357
1404,Super built-up  Area,Ready To Move,Harlur,3 BHK,SosicCl,1752.12,3.0,2.0,119.77946098692813
1405,Super built-up  Area,Ready To Move,Ittamadu,3 BHK,Naory G,1475,3.0,3.0,81.03159913784377
1406,Super built-up  Area,Ready To Move,Horamavu Agara,2 BHK,Maows M,1149.91,2.0,1.0,53.78289215835987
1407,Super built-up  Area,Ready To Move,Kanakpura Road,3 BHK,JRrnauv,1450,3.0,3.0,62.51973860517667
1408,Super built-up  Area,Ready To Move,Panathur,2 BHK,,1080,2.0,2.0,47.505076282854624
1409,Plot  Area,Ready To Move,Brookefield,4 Bedroom,Goodsrb,1500,5.0,3.0,178.06313394868516
1410,Super built-up  Area,19-Mar,Sarjapur  Road,3 BHK,AsastDe,1347,3.0,2.0,70.72063342251847
1411,Super built-up  Area,18-Jul,Bellandur,4 BHK,NiCodCa,2025,4.0,,132.97021789697948
1412,Super built-up  Area,Ready To Move,ITPL,2 BHK,,1070,2.0,1.0,46.90429544666737
1413,Super built-up  Area,Ready To Move,Jakkur,3 BHK,AvensGa,1505,3.0,1.0,87.35709533404406
1414,Super built-up  Area,Ready To Move,Jalahalli East,2 BHK,ShshaSa,1020,2.0,1.0,49.0024970230967
1415,Built-up  Area,Ready To Move,Narayanapura,3 BHK,Veodsar,1566,3.0,1.0,89.10776305653017
1416,Plot  Area,17-Dec,Sarjapur  Road,6 Bedroom,,600,6.0,,98.08106922997143
1417,Built-up  Area,18-Jul,Whitefield,5 Bedroom,VeniaGa,2900,6.0,3.0,178.72446821680236
1418,Built-up  Area,Ready To Move,Hennur Road,3 Bedroom,Raodsre,1779,3.0,3.0,124.64050022735876
1419,Super built-up  Area,Ready To Move,Annapurneshwari Nagar,3 BHK,DSthian,1523,3.0,2.0,63.80069874440054
1420,Built-up  Area,Ready To Move,Electronics City Phase 1,2 BHK,,950,2.0,1.0,41.08748630924639
1421,Plot  Area,Ready To Move,Manjunath Nagar,5 Bedroom,,3500,5.0,2.0,380.4234049271633
1422,Built-up  Area,19-Jul,"Yemlur, Old Airport Road, ",2 BHK,,1159,2.0,1.0,52.96019613538639
1423,Super built-up  Area,18-Apr,Marathahalli,3 BHK,,1385,2.0,2.0,62.479698852924805
1424,Plot  Area,Ready To Move,Thurahalli,4 Bedroom,,1200,4.0,3.0,151.02180653059273
1425,Super built-up  Area,Ready To Move,Kengeri Satellite Town Stage II,3 BHK,,1360,2.0,2.0,57.3425446074883
1426,Built-up  Area,Ready To Move,Doddaballapur,3 BHK,,1650,2.0,3.0,81.6603081931248
1427,Plot  Area,Ready To Move,Somanna Garden,3 Bedroom,,600,3.0,2.0,75.10494890522278
1428,Super built-up  Area,Ready To Move,Ramamurthy Nagar,2 BHK,SVveso ,1105,2.0,1.0,52.221918737823806
1429,Super built-up  Area,Ready To Move,Doddakannelli,3 BHK,Maineri,1397,3.0,2.0,73.17986665965351
1430,Built-up  Area,Ready To Move,Haralur Road,3 BHK,Grterrr,1560,3.0,1.0,83.29390659460778
1431,Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1050,2.0,1.0,38.025635385726055
1432,Built-up  Area,Ready To Move,Brookefield,2 BHK,Stlomg ,1343,2.0,3.0,58.61859685485913
1433,Super built-up  Area,Ready To Move,Uttarahalli,2 BHK,Niiewem,1150,2.0,0.0,50.25885050326358
1434,Super built-up  Area,Ready To Move,Anekal,2 BHK,,890,2.0,1.0,32.98370675987867
1435,Plot  Area,Ready To Move,Devanahalli Int. Airport,4 Bedroom,,2500,4.0,3.0,276.28090222010724
1436,Super built-up  Area,Ready To Move,Byrasandra,3 BHK,ViisePa,1335,2.0,2.0,52.44641493190416
1437,Built-up  Area,Ready To Move,Kumara Park,3 BHK,,1350,3.0,1.0,71.73025268680479
1438,Plot  Area,Ready To Move,Padmanabhanagar,5 Bedroom,,1200,5.0,2.0,161.21238853203772
1439,Super built-up  Area,Ready To Move,Hennur Road,3 BHK,SaireSa,1891,3.0,1.0,129.04168117265985
1440,Plot  Area,18-Jul,Whitefield,3 Bedroom,,1200,3.0,1.0,94.44638361627801
1441,Super built-up  Area,Ready To Move,BTM Layout,2 BHK,Srnyxda,1293,2.0,2.0,63.78791688976201
1442,Built-up  Area,Ready To Move,TC Palaya,4 Bedroom,,1800,3.0,1.0,113.62400861818543
1443,Super built-up  Area,18-Dec,Old Airport Road,4 BHK,Jaades ,3383,4.0,,267.8556857749901
1444,Super built-up  Area,Ready To Move,Malleshwaram,3 BHK,Sariaat,2476,3.0,2.0,247.6775139106833
1445,Super built-up  Area,Ready To Move,Crimson Layout,2 BHK,ARntyne,1180,2.0,1.0,52.80897912204703
1446,Super built-up  Area,Ready To Move,Maruthi Sevanagar,2 BHK,Traven ,1400,2.0,1.0,78.25580504817445
1447,Built-up  Area,Ready To Move,Sai Gardens,4 BHK,Alivae ,2495,4.0,3.0,193.67055162366148
1448,Super built-up  Area,Ready To Move,Basavangudi,3 BHK,,1800,2.0,1.0,120.27801797264691
1449,Super built-up  Area,Ready To Move,Udayagiri,3 BHK,Ozquaba,1204,2.0,1.0,57.901160622080795
1450,Super built-up  Area,Ready To Move,Kaggadasapura,2 BHK,Haidea ,1105,2.0,1.0,47.33993931988277
1451,Plot  Area,Ready To Move,Hebbal,2 Bedroom,,5149,2.0,0.0,187.66977400530433
1452,Super built-up  Area,Ready To Move,Kaverappa Layout,2 BHK,,1199,2.0,1.0,55.390826637978016
1453,Super built-up  Area,Ready To Move,P&T Layout,3 BHK,,1400,2.0,3.0,63.15987331215303
1454,Super built-up  Area,18-May,Hosa Road,2 BHK,SStusan,1079,2.0,1.0,46.952653983804645
1455,Super built-up  Area,18-Feb,8th Phase JP Nagar,3 BHK,,1275,3.0,1.0,68.71761033778776
1456,Super built-up  Area,Ready To Move,Haralur Road,2 BHK,,1532,2.0,1.0,80.5518588259434
1457,Super built-up  Area,Ready To Move,Uttarahalli,3 BHK,SLnssPr,1245,2.0,2.0,53.174463732675775
1458,Built-up  Area,Ready To Move,Kithaganur,8 Bedroom,,3500,7.0,,182.38774114765133
1459,Super built-up  Area,Ready To Move,KUDLU MAIN ROAD,3 BHK,,1464,3.0,3.0,68.98846727641151
1460,Super built-up  Area,Ready To Move,8th Phase JP Nagar,3 BHK,MBodsen,1269,2.0,3.0,61.01937651162523
1461,Built-up  Area,Ready To Move,Kaggadasapura,3 BHK,Shazai ,1400,2.0,1.0,68.75553080522913
1462,Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,47.51508296595878
1463,Super built-up  Area,Ready To Move,Hoodi,2 BHK,,1290,2.0,2.0,64.90162266928574
1464,Built-up  Area,18-Dec,Electronic City,2 BHK,,1160,2.0,1.0,47.51508296595878
1465,Super built-up  Area,Ready To Move,Marathahalli,3 BHK,PuilaMi,1730,3.0,,111.3373639690308
1466,Plot  Area,Ready To Move,Basaveshwara Nagar,4 Bedroom,,600,4.0,1.0,104.16044988774405
1467,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,,1588,2.0,,82.68965222671198
1468,Super built-up  Area,Ready To Move,Kundalahalli,2 BHK,Dieldli,1047,2.0,1.0,53.64548868836913
1469,Plot  Area,Ready To Move,Akshayanagara West,8 Bedroom,,1200,5.0,2.0,152.35007831605503
1470,Super built-up  Area,Ready To Move,Whitefield,2 BHK,Udayaur,1100,2.0,2.0,48.75121255588982
1471,Super built-up  Area,Ready To Move,Kalena Agrahara,3 BHK,KlarkBe,1731,3.0,,100.8637360972517
1472,Plot  Area,18-Aug,Vishweswaraiah Layout 4th Block,1 Bedroom,,1200,1.0,1.0,64.40423038752547
1473,Plot  Area,Ready To Move,RMV 2nd Stage,4 Bedroom,,6750,8.0,,1021.7035209998285
1474,Super built-up  Area,Ready To Move,Byadarahalli,4 BHK,Brent C,4250,4.0,2.0,382.32163768522577
1475,Super built-up  Area,Ready To Move,Vittasandra,2 BHK,Prlla C,1246,2.0,1.0,67.95825716723591
1476,Super built-up  Area,Ready To Move,Gottigere,3 BHK,,1660,3.0,2.0,92.12203807793108
1477,Super built-up  Area,Ready To Move,Channasandra,2 BHK,Unm 2El,1216,2.0,2.0,47.72871145380069
1478,Built-up  Area,18-Feb,Tumkur Road,2 BHK,Sahtsva,996,2.0,1.0,47.940116610826635
1479,Built-up  Area,Ready To Move,7th Phase JP Nagar,2 BHK,MaicaRS,1150,2.0,2.0,61.53073284851233
